  NAME                  SPEC             RA          DEC          Z          LOGF_5007   col1     col2      col3            col4            col5        col6         col7         col8        col9          col10       col11         col12       col13   Separation
  J160503.17+331427.8   53142-1418-055   241.26321   33.24105     0.060299   -14.96      393575   1413029   241.263246552   33.241049301    0.0601864   16.7751598   17.7200012   0.989418    -19.5246105   0.7683277   -19.7223186   0.7505493   1       0.11008458754254626   
  J081755.94+372213.5   52589-0893-168   124.48309   37.370411    0.060317   -14.54      181540   830642    124.483085676   37.370421479    0.060259    15.674799    17.7200012   0.8670213   -20.718605    0.8996066   -20.6891689   0.9293823   1       0.03970105009562652   
  J112151.23+405147.0   53084-1440-178   170.46345   40.863068    0.060341   -14.05      333746   1273642   170.463443916   40.863065484    0.0603827   14.8438654   17.7200012   0.9328358   -21.5531807   0.8658547   -21.5702324   0.8566289   1       0.01887893922720892   
  J114548.23+643504.5   52316-0598-227   176.45094   64.584593    0.060412   -15.59      26088    189120    176.450866892   64.584647134    0.060374    16.1707668   17.7200012   0.9770115   -20.126955    0.92335     -20.5313797   0.9383818   1       0.22525079933797143   
  J084025.51+033301.8   52224-0564-322   130.1063    3.550489     0.060501   -13.81      209079   907435    130.106315891   3.550485478     0.060387    16.4423866   17.7200012   0.8736559   -20.0021248   0.2643017   -19.9115677   0.2394641   1       0.05848863569210662   
  J221130.16+114108.9   52519-0735-010   332.87565   11.685819    0.060618   -14.66      158152   713794    332.87564659    11.685826345    0.0607673   16.5246468   17.7200012   0.8590909   -19.8972645   0.761362    -19.9158821   0.6908625   1       0.0290464653442276    
  J230649.78+005023.3   51811-0381-363   346.70741   0.839815     0.060677   -14.52      415231   1682371   346.707416341   0.839827666     0.0607579   16.3994312   17.6200008   0.9493671   -20.0302792   0.6434132   -20.1494198   0.6281983   1       0.05099145517947094   
  J094057.20+032401.2   52266-0570-263   145.23833   3.400338     0.060733   -14.37      104074   454896    145.238323566   3.400340525     0.0606815   16.3305893   17.7200012   0.8867925   -20.0947685   0.6964417   -20.0862713   0.6313038   1       0.024844265035612684  
  J222136.14+005052.3   52140-0375-402   335.40059   0.847859     0.060756   -14.65      417510   1699474   335.400592064   0.847863106     0.060849    16.3789787   17.6200008   0.9747899   -20.0398693   0.8265017   -20.0173073   0.8138026   1       0.016543713405545342  
  J102925.73+140823.2   53075-1747-453   157.35721   14.139788    0.060818   -14.04      440012   1825048   157.357123157   14.139787003    0.0609373   15.2689209   17.7200012   0.8870293   -21.160881    0.6982181   -21.0971756   0.6719005   1       0.3031840273487682    
  J090031.76+432709.0   52294-0831-464   135.13234   43.452503    0.060879   -14.80      175230   806097    135.132357947   43.452520297    0.0608094   16.9540157   17.7200012   0.8698225   -19.4761963   0.7279724   -19.5879211   0.6656746   1       0.0779571473389942    
  J101733.20-000145.2   51883-0271-200   154.38835   -0.029232    0.060974   -14.36      10300    69048     154.388420681   -0.029258092    0.0610376   16.5426159   17.6000004   0.7931035   -19.8711109   0.9491032   -19.8375301   0.9804677   1       0.27123545163860596   
  J135449.59+582316.6   52668-1158-518   208.70663   58.387945    0.060977   -14.07      240278   989925    208.706676265   58.388038102    0.0612037   16.650547    17.7200012   0.865625    -19.7021179   0.560648    -19.8618336   0.5575104   1       0.3463504511562644    
  J163631.29+420242.5   52083-0628-302   249.13037   42.045129    0.060982   -14.39      150590   580824    249.130381724   42.045163679    0.061465    15.9110947   17.7200012   0.8         -20.5353203   0.7095958   -20.5553017   0.6940852   1       0.12871876590817638   
  J115019.55+534724.2   52759-1016-095   177.58145   53.790064    0.061002   -13.83      176172   816791    177.581396237   53.790155337    0.0607801   15.3752642   17.7200012   0.965812    -20.9616661   0.5996661   -21.1531696   0.5869517   1       0.3481250110893794    
  J073956.02+402816.3   51884-0432-384   114.98341   40.471183    0.06107    -15.39      39392    230724    114.983412939   40.471175944    0.0611488   16.9239731   17.6200008   0.8441558   -19.4163857   0.685129    -19.3860359   0.6882514   1       0.02664630074922043   
  J152000.60+303146.0   53149-1649-019   230.00249   30.529448    0.061089   -15.03      405735   1440528   230.002485425   30.529446212    0.0610121   16.8144989   17.7200012   0.9451477   -19.6202259   0.7259099   -19.4253426   0.690519    1       0.01557869778459446   
  J020903.89+132009.8   51883-0428-264   32.266217   13.336053    0.061196   -15.07      18084    154606    32.266135463    13.336063384    0.0611701   15.9160643   17.6200008   0.8826815   -20.5214138   0.7903569   -20.5180683   0.8984463   1       0.28805372027789716   
  J120901.10+563343.9   53050-1314-092   182.2546    56.562183    0.061438   -14.65      183570   836038    182.25456592    56.562243319    0.0608374   15.9413462   17.7200012   0.8538012   -20.471344    0.9244068   -20.4992542   0.9450805   1       0.22742878528393523   
  J115151.18+433234.5   53120-1447-369   177.96327   43.542904    0.061442   -14.92      317837   1240488   177.963265454   43.542905303    0.0615837   17.1737118   17.7200012   0.972973    -19.2763329   0.7736086   -19.1967163   0.6996912   1       0.012756503689321406  
  J001335.38-095120.9   52138-0652-386   3.39742     -9.85581     0.06151    -14.37      73111    329117    3.397411065     -9.855821839    0.0617031   15.6813517   17.7200012   0.9781022   -20.6935558   0.4893417   -20.5993004   0.436634    1       0.05311154152418706   
  J081207.99+320453.1   52318-0861-430   123.03329   32.081427    0.061623   -14.04      189372   849724    123.033300317   32.081450652    0.0618687   17.259304    17.7200012   0.9030612   -19.103672    0.6983651   -19.2572002   0.6669892   1       0.09077651769726716   
  J125359.62+462750.1   53116-1457-236   193.49843   46.463924    0.061662   -14.96      288807   1174006   193.498456514   46.463968949    0.0613968   17.0635662   17.7200012   0.8876405   -19.3634148   0.9784918   -19.1662636   0.9525977   1       0.174663251389432     
  J081700.41+343556.3   52295-0826-205   124.25169   34.598985    0.061741   -14.00      169830   777734    124.251712858   34.598989906    0.0619902   16.2567654   17.7200012   0.8660131   -20.1966305   0.8554825   -20.0809803   0.9372944   1       0.07000043716841768   
  J025156.37-082237.4   51901-0457-239   42.984856   -8.377052    0.061836   -14.87      85267    367731    42.984869002    -8.377073058    0.061948    15.4443779   17.6200008   0.9186992   -21.0317097   0.5986841   -21.0829659   0.6986521   1       0.08883347707522106   
  J102148.90+030732.2   52319-0575-202   155.45375   3.125617     0.061838   -14.25      99951    444161    155.453723614   3.12563254      0.0618392   15.7351208   17.7200012   0.9318182   -20.6337337   0.6314887   -20.566473    0.6521434   1       0.11011779889344234   
  J021257.60+140610.2   51883-0428-509   33.239993   14.102832    0.061847   -14.08      90963    384535    33.23999205     14.102854056    0.0617163   15.3545971   17.6200008   0.8826815   -21.0957718   0.8033407   -21.0836601   0.7867563   1       0.07947085029932104   
  J212401.90-002158.8   52523-0987-049   321.00792   -0.36632     0.061864   -14.09      416033   1687902   321.007905781   -0.366304543    0.0619411   15.5317507   17.7200012   1.0         -20.9432201   0.6021507   -20.9058666   0.609906    1       0.07560776074456958   
  J120356.25+595036.1   52405-0954-234   180.98439   59.843348    0.061923   -14.33      214621   921404    180.984324067   59.843439243    0.0620451   15.9951372   17.7200012   0.8947368   -20.3785496   0.6951662   -20.4857349   0.8241239   1       0.34944822906031314   
  J120655.63+501737.2   52413-0970-347   181.73181   50.293656    0.061985   -14.13      206251   898307    181.731786145   50.293726682    0.0620621   15.6345549   17.7200012   0.9668508   -20.8402252   0.6552373   -20.8546829   0.6449834   1       0.2603025912440845    
  J131514.47+593829.4   52410-0958-511   198.81028   59.641506    0.061996   -14.22      215026   922269    198.81025667    59.641587583    0.062064    15.5968018   17.7200012   0.9931507   -20.8675308   0.7824907   -20.9385033   0.843316    1       0.2967504622146728    
  J080325.87+453400.4   51877-0439-339   120.85779   45.566777    0.062098   -14.88      41988    239071    120.857781164   45.566797303    0.0620268   16.4867325   17.6200008   0.9193549   -19.9661579   0.920815    -20.0378475   0.9692445   1       0.07640799364911285   
  J120130.22+002429.3   51930-0285-584   180.37592   0.408131     0.062131   -14.78      12168    74913     180.375926509   0.408129749     0.0620699   15.8833923   17.6000004   0.8540773   -20.5817432   0.7901206   -20.6191673   0.8638282   1       0.023860677390724474  
  J105938.92+455329.7   53054-1436-490   164.91218   45.891585    0.062132   -14.64      287306   1170533   164.912196902   45.891572725    0.0622751   15.4995489   17.7200012   0.8909091   -20.8917656   0.5606135   -20.8604469   0.5423697   1       0.06120738158312574   
  J123152.06+450443.1   53062-1372-393   187.96691   45.078647    0.062201   -14.28      320853   1246886   187.96690021    45.078643012    0.0623517   15.2497778   17.7200012   0.9384615   -21.1178455   0.8223759   -21.2553577   0.8688675   1       0.028731211198714572  
  J083045.37+340532.1   52668-1197-052   127.68903   34.09226     0.062274   -13.57      186353   842159    127.689047996   34.0922365      0.0623437   16.0886936   17.7200012   0.8792453   -20.4079552   0.3934575   -20.3615589   0.4151383   1       0.10017795119304956   
  J154154.83+030506.2   52045-0594-254   235.47844   3.085055     0.062396   -13.92      116301   489949    235.478442742   3.085055822     0.0625064   16.4336586   17.7200012   0.8215613   -20.0426044   0.8732831   -20.1385746   0.8264539   1       0.010291512330290674  
  J134302.66+445018.6   53082-1465-096   205.76107   44.838503    0.062398   -13.99      288940   1174273   205.761061941   44.838501359    0.0623826   15.209199    17.7200012   0.8990228   -21.1680584   0.779216    -21.3509331   0.7632763   1       0.021404016581682197  
  J133633.55+444330.6   52792-1344-522   204.13981   44.725178    0.062424   -14.52      288646   1173586   204.139838218   44.725149199    0.0626041   16.8188038   17.7200012   1.0         -19.6778393   0.5907257   -19.61059     0.5454299   1       0.1263310111725301    
  J080559.52+440106.6   51877-0439-288   121.49802   44.018501    0.062463   -14.15      27692    193923    121.498021977   44.018515538    0.062575    16.2897377   17.6200008   0.8878505   -20.0985737   0.7127628   -20.3172188   0.7452316   1       0.05258645698541506   
  J014127.79+130436.5   51882-0426-045   25.365788   13.076799    0.062511   -14.94      89040    379179    25.36584069     13.07680956     0.0624327   16.7738304   17.6200008   0.8598131   -19.7037411   0.7383931   -19.6336803   0.751222    1       0.18863546575561188   
  J102209.60+482113.8   52674-0873-158   155.54001   48.353829    0.062532   -13.99      187823   845548    155.540016319   48.353820052    0.0625544   16.6664734   17.7200012   0.9712644   -19.8156414   0.771798    -19.8012695   0.704131    1       0.03558352249018564   
  J110039.66+085927.1   52723-1220-172   165.16523   8.990852     0.062553   -14.79      256687   1058640   165.16525122    8.990856917     0.0624098   16.353199    17.7200012   0.8682927   -20.031271    0.7177727   -20.3706741   0.7464249   1       0.07750191728609507   
  J135345.93+395101.6   53061-1378-476   208.44138   39.850448    0.062647   -14.36      344654   1296007   208.441397126   39.850451807    0.0628245   15.708333    17.7200012   0.9058296   -20.7828369   0.7821806   -20.8228874   0.7939356   1       0.04927691971926237   
  J160714.40+331909.1   53144-1419-453   241.81001   33.319197    0.062755   -14.78      390169   1404366   241.810041208   33.319200408    0.0626885   14.531517    17.7200012   0.989418    -21.9422398   0.932207    -21.969389    0.9554042   1       0.09467955555727552   
  J212938.56+103856.4   52466-0730-109   322.41065   10.649011    0.062827   -14.89      78466    347342    322.410664195   10.649006608    0.0627947   16.5647392   17.7200012   0.827381    -19.9211025   0.8971031   -19.9490738   0.9079788   1       0.05265200479076734   
  J090837.08+305927.3   52976-1591-072   137.1545    30.990904    0.062841   -14.30      279625   1151718   137.154497952   30.990891936    0.0631113   15.8804216   17.7200012   0.8743961   -20.6279812   0.7096063   -20.536478    0.7141401   1       0.043887881771546705  
  J104842.45+413302.3   53047-1361-020   162.17688   41.550649    0.06294    -14.99      317666   1240162   162.176885696   41.550637099    0.0629603   16.2995396   17.7200012   0.9047619   -20.1090279   0.6576726   -20.1357555   0.6534421   1       0.04550897426194919   
  J114344.30+594112.4   52411-0953-316   175.9346    59.686779    0.062982   -14.45      214566   921324    175.934591524   59.686835139    0.06286     15.9336729   17.7200012   0.8836478   -20.5709133   0.675611    -20.4598618   0.6697078   1       0.20268636633813653   
