name,ra,dec,z,lum_oiii,petro_abs_mag,central,gz2id
J113626.06+021144.2,174.10858000000005,2.1956,0.13743,40.951146319830706,-21.2766685,0,236364
J131701.42+004509.7,199.25592,0.752694,0.137651,41.392596464902084,-21.6926899,1,206047
J094521.23+124913.0,146.33844,12.820284,0.137735,41.05314701688627,-21.4557476,1,185517
J134321.43+043805.3,205.83929,4.634818,0.137781,40.963448361829876,-21.165226,1,224395
J074928.74+335104.5,117.36974,33.85125900000001,0.13783199999999998,40.95378233949326,-21.1520367,1,233369
J090816.57+355131.8,137.06904,35.85883300000001,0.138026,41.61505159229919,-21.2542591,1,236635
J140736.94-023545.9,211.90393,-2.596087,0.138098,41.32552218368263,-21.5396843,1,168262
J095156.72+023602.0,147.98632,2.600555,0.138122,41.29567899083617,-21.3769035,1,210582
J104044.50+395711.3,160.18541000000005,39.953133,0.138124,41.775692056821235,-22.9717712,1,24168
J135531.44+401549.4,208.88102,40.26372,0.138234,41.28641038348351,-21.6312523,1,148893
J000813.23-005753.3,2.055112,-0.964812,0.138975,41.49123387489052,-21.4632435,1,203175
J141032.87-024921.2,212.63694,-2.822543,0.139174,40.60252470270784,-21.2355843,1,221433
J094733.22+100508.8,146.88841000000005,10.085772,0.139297,42.17332159283473,-22.3213711,1,57912
J132314.92+463122.3,200.81217,46.52285300000001,0.139336,41.04357411273139,-21.7030392,1,137052
J085808.94+024109.5,134.53725,2.685962,0.139504,40.664661052267476,-21.4227219,1,178701
J093658.01+120601.4,144.24171,12.100392,0.13964400000000002,41.23556579734201,-21.4780483,1,182611
J161043.78+400537.8,242.68242,40.093835,0.13993699999999998,40.75745625495995,-21.8821812,1,95956
J152434.06+491122.2,231.14193,49.18949,0.140084,41.09840316208146,-21.366615300000007,1,223016
J105705.41+580437.5,164.27253000000005,58.077088,0.14037,41.28024249126872,-22.0913544,1,83837
J142945.03+424054.9,217.43762,42.68193,0.140791,40.96294296825086,-21.5785027,1,146478
J100534.71+392852.8,151.39462,39.481341,0.140795,40.99296858576748,-21.5466461,1,171915
J075017.49+270304.1,117.57289,27.051145,0.140796,40.572974990028584,-21.4939003,1,189092
J101628.00+463051.6,154.11668,46.514344,0.141104,41.164945258850494,-21.5790081,1,142768
J101405.89+000620.3,153.52455,0.105647,0.141121,41.505053877415484,-21.4505749,1,209802
J144302.76+520137.2,220.7615,52.027006,0.14118599999999998,41.80546905848409,-21.7571449,1,140783
J095558.84+580837.2,148.99515,58.143671,0.141219,41.135679766790446,-21.7532902,1,136192
J104909.10+404945.2,162.28793000000005,40.82921,0.141812,40.58945744509455,-21.3808537,1,238713
J110200.12+572250.5,165.50048,57.380695,0.141833,40.41959092384302,-21.4967556,1,194880
J103305.83+395227.3,158.2743,39.874242,0.142484,41.16371862376186,-21.6757679,1,158746
J170033.27+355256.6,255.13863,35.882378,0.142569,41.76425612584929,-22.0876942,1,89332
J163137.96+430624.5,247.90818,43.106812,0.142816,41.15581615871393,-21.4610825,1,214218
J151549.99+605044.5,228.95828,60.845699,0.142952,41.10667392958199,-21.2555676,1,239074
J124746.53+454912.7,191.94387,45.820189,0.142997,41.48695756441301,-21.864694600000004,1,125478
J145325.98+572235.6,223.35824,57.376544,0.143032,41.47717810526581,-21.2689819,1,229688
J162129.90+452759.6,245.37458,45.46655300000001,0.143042,40.84724110665426,-21.4893761,1,206441
J092715.82+323747.6,141.81593,32.629888,0.14343599999999998,41.27971973144305,-21.2819004,1,235316
J134730.71+603742.9,206.87796,60.628576,0.143551,41.30044185640009,-21.425827,1,195247
J142754.77+635448.5,216.97822,63.91346,0.144931,40.919060849873844,-21.6964054,1,164342
J151040.91+524407.7,227.67047,52.735473,0.14513,40.580296707876556,-21.5685043,1,161299
J091335.07+000219.8,138.39611000000002,0.038827,0.145352,40.64167333189597,-21.4807358,1,181477
J152410.34+485409.8,231.04309,48.90271,0.14541400000000002,40.70205740502672,-21.4924107,1,217503
J014238.47+000514.8,25.66031,0.087448,0.14593599999999998,41.41528433649117,-21.6349983,1,154269
J160732.87+484619.9,241.88695,48.772199,0.14596199999999998,42.0754447518692,-21.6617794,1,172464
J004356.72-003655.3,10.986351,-0.6153689999999999,0.14599,40.20561747376575,-21.617216100000004,1,163286
J115402.05+613844.0,178.50853999999995,61.645555,0.146696,41.78996122053327,-21.6905861,1,168076
J144122.05+610340.7,220.34189,61.061298,0.147066,40.362229042505774,-21.3762894,1,212260
J004742.58-004249.8,11.927425,-0.713827,0.147298,41.14364801375617,-21.3620529,1,231498
J084635.23+465039.2,131.64678,46.844218,0.147317,41.253764119977454,-21.5957584,1,159559
J131821.55+590029.8,199.58979,59.008276,0.147361,40.67403293797031,-21.6136189,1,182107
J114041.79+535204.9,175.17414,53.868014,0.147493,40.724838893133175,-21.5891666,0,200322
J132925.37+115755.0,202.35569,11.965271,0.147594,40.67545506632405,-21.3843956,1,214410
J084129.18+082518.5,130.3716,8.421816,0.148345,41.03002305302135,-21.364027,1,237897
J153129.40+485556.4,232.87251,48.932326,0.148493,41.03092044203045,-21.3786507,0,231628
J124004.12+411358.6,190.01715,41.23294600000001,0.148549,40.381259752999355,-21.4667053,1,205833
J154449.98+435151.3,236.20825,43.864251,0.148751,41.35248259591022,-21.6192818,1,184974
J151421.10+413559.6,228.5879,41.599897,0.149027,40.86415063272653,-21.5965977,1,169536
J115558.37+051637.5,178.9932,5.277088,0.14919000000000002,41.25513423899338,-21.4482975,1,228456
J115019.20+610613.3,177.58001000000004,61.103694,0.149256,40.49553219241919,-21.8402042,1,121272
J141700.28+562558.9,214.25117000000003,56.43303100000001,0.14928,41.61567685756282,-21.9119854,1,121523
J100642.59+412201.9,151.67747,41.36719,0.149783,42.1287032668297,-21.9951649,1,113680
J125345.69+144459.9,193.44037,14.749962,0.149981,40.5298916906303,-21.9983139,1,114618
J151129.02+561317.6,227.87091,56.221549,0.150114,41.25068906332774,-21.3255424,1,242157
J120226.76-012915.3,180.61151,-1.487574,0.15021800000000002,41.47131206322089,-21.965206100000003,1,113546
J151420.53+424445.5,228.58553,42.74596500000001,0.150309,41.73185682181171,-21.912981,1,121790
J124446.01+602548.7,191.19171,60.43020799999999,0.150522,41.40313058190218,-21.8031845,1,128561
J114216.80+102339.3,175.56998000000004,10.394251,0.150527,41.33316045994654,-21.5208263,0,208094
J112349.95+125203.7,170.95811,12.867684,0.15099200000000002,40.93593463535926,-21.828083,1,145870
J163740.34+214621.4,249.41808,21.772602,0.151059,40.73633362595312,-21.7935009,1,157049
J091110.83+501608.4,137.79514,50.269008,0.151187,40.8970953674784,-21.5738468,1,215307
J090754.59+402034.5,136.97746999999998,40.342924,0.151472,41.14878903677268,-21.5546741,1,236405
J024800.58-003656.6,42.002426,-0.6157239999999999,0.151549,41.41924605852396,-21.4114132,1,232311
J084203.73+401831.3,130.51555,40.308699,0.151617,41.549649462293814,-21.8959637,1,120219
J085402.00+054144.5,133.50835,5.695685,0.151909,41.65137959907177,-21.5560188,1,210815
J140502.65+470747.5,211.26106,47.12987,0.15212,41.37262765925223,-22.349432,1,62094
J122926.43+132020.5,187.36012,13.339033,0.152248,41.213383903334254,-21.4780121,1,238359
J085443.65+401907.8,133.68186,40.318835,0.152475,41.654723437831954,-21.7974319,1,153540
J161325.55+460033.8,243.35647000000003,46.009385,0.15319000000000002,41.89892922581172,-21.5344315,1,233878
J153022.70+353601.6,232.59458,35.60044600000001,0.153349,41.29986173750518,-21.6341209,1,200816
J121010.71+131105.9,182.54461,13.184959,0.153352,40.999879322446105,-21.7644978,1,154892
J081116.70+320935.5,122.8196,32.159852,0.15366,41.82168281779756,-21.6273441,1,201661
J153118.68+375517.9,232.82784,37.921632,0.153858,42.152840233364365,-21.497612,1,242869
J115507.61+520129.6,178.78171,52.024894,0.15399100000000002,41.503616824244155,-21.8673725,1,138530
J132435.47+475800.9,201.14778,47.966904,0.154067,41.44406027891702,-21.7287083,1,178003
J084528.72-002723.3,131.36968000000002,-0.456462,0.154081,40.79414194324711,-21.6447411,0,212308
J110929.13+085518.5,167.37138000000004,8.921814999999997,0.154263,40.48520288142709,-21.8733807,1,126305
J082303.78+335739.7,125.76575,33.961037,0.154602,41.097175576292855,-21.551073100000004,1,209587
J083045.21+370946.8,127.68838999999998,37.162996,0.15495699999999998,42.34923658646052,-21.7702618,1,166947
J152201.36-001422.2,230.50566,-0.239496,0.154999,40.40948010108089,-21.624279,1,215987
J094439.89+034940.2,146.1662,3.827821,0.155417,41.56189993776058,-21.9069366,1,125749
J152621.69+432349.7,231.59039,43.397128,0.155615,41.35304382743935,-21.5445824,1,217480
J122313.21+540906.6,185.80506,54.151827,0.155877,42.21455514739428,-21.9374599,1,133294
J130246.58+570014.4,195.69408,57.00400500000001,0.156198,40.876403225326285,-21.5656815,1,203047
J084157.99+052605.8,130.49164,5.434953,0.156263,40.17677696846515,-21.6948624,1,169889
J121637.06-002240.0,184.15443,-0.377776,0.15701199999999998,41.67107207596423,-21.8440552,1,147328
J113006.41+592940.0,172.52671,59.49445600000001,0.157038,41.5512207910598,-22.0356503,1,128300
J082912.17+350445.4,127.30072,35.07928,0.157108,40.61162105134399,-21.823761,1,154304
J110845.48+020240.9,167.18951,2.044691,0.15742,41.59340282884899,-21.918363600000006,1,134000
J075037.94+304908.6,117.65808,30.819045000000006,0.157576,40.914292348831694,-21.7624378,1,192185
J141613.37+021907.8,214.05569,2.318842,0.158245,41.798096724768584,-21.8526764,1,174005
J090241.04+450538.0,135.67098,45.093885,0.158313,41.35848248640042,-21.6378307,1,226031
J122007.40+022431.6,185.03082,2.408784,0.15851800000000002,41.669644408544855,-21.8710976,1,165588
J104055.14+111207.0,160.22977,11.20194,0.158554,42.159848293062566,-21.9220543,1,144684
J094144.82+575123.7,145.43677,57.856579,0.158554,41.86984829306256,-21.6719265,1,218421
J143340.26+592931.5,218.41776,59.492075,0.15855999999999998,40.799882269163135,-21.6234474,1,211061
J174356.42+550232.3,265.98509,55.042306,0.158934,41.25199749371116,-21.8530025,1,217655
J143805.92+355622.1,219.52468,35.939478,0.158986,41.532291181640026,-22.0404968,1,144243
J141255.61+021304.7,213.23169,2.217966,0.159237,41.003707395866755,-21.9919662,1,142053
J172033.62+580829.6,260.14009,58.14155,0.159692,41.46626876471333,-21.8715172,1,165967
J115033.20-012116.3,177.63834,-1.354536,0.16026500000000002,40.699483692213946,-22.1645775,1,97111
J083939.91+353915.1,129.9163,35.654181,0.160321,41.159797253698535,-21.8490314,1,157313
J101709.22+034505.2,154.2884,3.751447,0.160647,40.85162038536457,-21.686964,1,206091
J091238.97+372530.2,138.16238,37.425063,0.161001,41.24359578082186,-21.7171402,1,189763
J132552.16+113709.8,201.46734,11.619377,0.1611,42.51414741899452,-21.7096062,1,209507
J101739.16+040221.6,154.41318,4.039343,0.161304,41.13528302439575,-21.7848186,0,216777
J143123.52+392501.4,217.84802,39.417062,0.161407,41.07585583022239,-21.984924300000007,1,151520
J133016.12+525101.9,202.56715,52.850517,0.16213,41.62986599648281,-22.3845711,1,84374
J111915.82+475055.2,169.81593,47.848678,0.162638,41.48267261763298,-22.382103,1,90412
J122311.47+474426.7,185.7978,47.740741,0.162668,41.642838079722154,-22.155790300000003,1,109865
J135943.14-003424.4,209.92974,-0.573453,0.16306199999999998,41.305008228235735,-21.9845505,1,150949
J090743.49+013327.9,136.93122,1.557755,0.163176,40.90563512918345,-21.8557587,0,174140
J141902.13+584102.4,214.75887000000003,58.684007,0.163447,41.10712357998495,-21.7799797,1,202327
J134334.78+413833.0,205.89493,41.642491,0.163554,41.07771056924604,-21.6540756,1,236808
J133316.84+040826.1,203.32016,4.1405910000000015,0.16361099999999998,40.81802310259033,-21.8118725,1,200452
J090754.09+013354.3,136.97537,1.565094,0.163853,40.3593487477337,-21.9285698,1,149693
J164100.10+345452.7,250.25042,34.914637,0.164078,41.33057945667126,-21.6902084,1,236953
J124323.83+051446.4,190.8493,5.24622,0.164196,41.74122419873839,-22.031702,1,139972
J090948.61+105634.4,137.45253,10.94288,0.16430999999999998,41.091846630948034,-21.6883736,0,199970
J165229.13+374010.2,253.12137,37.669508,0.165468,40.80814408276896,-21.9898396,1,142280
J085922.64+100132.3,134.84431999999998,10.025627,0.16659300000000002,41.174218657456834,-21.598835,1,228938
J112049.88+665645.0,170.20782,66.945828,0.167235,41.73766626986405,-21.8716698,1,182787
J140007.29+405357.7,210.03039,40.899355,0.167492,41.219042562523775,-22.056991600000003,1,160249
J123631.35+015002.2,189.13062,1.833943,0.167581,41.01951866957885,-22.0099525,1,145240
J110649.80+101738.4,166.70751,10.293988,0.167817,41.36077989364111,-21.924715,1,176997
J133417.33+415533.3,203.5722,41.925924,0.167979,41.0216445903369,-21.7935162,1,185072
J130713.25-003601.6,196.80522,-0.600457,0.170014,42.032433980606434,-21.9171448,1,168523
J172350.15+653404.2,260.95896,65.567839,0.170243,40.34363977131585,-21.7962246,1,198836
J072945.32+395044.2,112.43883,39.845617,0.170842,40.89678588993898,-21.7403088,1,223958
J133237.94+593053.8,203.1581,59.51494,0.170875,41.776958884587756,-22.3365364,1,106347
J090445.44+470601.5,136.18934,47.100426,0.171379,42.02959671210377,-21.7955246,1,238841
J020713.33-011223.1,31.805525,-1.206427,0.17140899999999998,41.96975347332263,-21.8442822,1,221367
J140119.02-021126.8,210.32927,-2.1907650000000003,0.171425,41.3198370677392,-21.868969,1,179612
J135057.54+012543.9,207.73973,1.428863,0.171504,40.760249697283044,-21.675327300000006,1,232880
J134415.96+475433.9,206.06649,47.909416,0.17208900000000002,40.85329916017206,-21.8745098,1,185274
J150626.44+030659.9,226.61018,3.116645,0.173463,41.500419664166046,-21.7957554,1,237937
J080459.80+503731.2,121.24917,50.625324,0.173515,41.06068800165367,-22.1091423,1,165585
J093814.81+020023.4,144.56171,2.006509,0.174127,41.473839913981024,-22.1064529,1,125840
J153015.55+531035.2,232.56479,53.176436,0.174395,41.42521657035945,-22.117826500000003,1,123881
J092108.62+453857.4,140.28593,45.649278,0.17441800000000002,41.89533461464372,-22.191103,1,149720
J165822.32+183735.2,254.593,18.626438,0.17686300000000002,41.967792612675055,-21.9805641,1,178036
J093302.69+385228.0,143.26119,38.874454,0.177025,41.268611772842114,-22.0030403,1,175312
J114926.48+112629.0,177.36032,11.441391,0.177612,41.06157350986343,-22.1793137,1,143298
J134452.61-011452.3,206.21919,-1.247861,0.177777,41.612404210267,-21.8130913,1,204387
J113258.07+463755.3,173.24195,46.632016,0.178564,40.786355504340314,-22.069713600000004,1,182567
J081611.67+492314.1,124.04864,49.387254,0.17872000000000002,41.0971366040573,-21.7531528,1,225691
J110835.51+020729.7,167.14797,2.124912,0.179029,40.84868171179359,-21.7612076,1,230625
J090520.80+102150.7,136.33666000000002,10.364084,0.179036,41.358716682416265,-21.7773037,0,221559
J131405.47+004609.6,198.52281,0.769329,0.179698,41.2520175575188,-21.8565922,1,235475
J093703.03+361537.2,144.26262,36.26033,0.179771,41.6923807845786,-21.8150806,1,243101
J133051.24+412858.2,202.71351,41.482825,0.181737,41.862106339431314,-21.7996025,1,222523
J125051.05+060910.0,192.7127,6.152777,0.182047,41.96362997984012,-21.8948021,1,213329
J085533.80+303021.9,133.89084,30.506096000000007,0.182177,41.05426813125811,-22.0332699,1,170595
J081100.20+444216.4,122.75085,44.704553,0.18276,41.82712424296511,-21.846981,1,227596
J132832.58-023321.5,202.13576,-2.55596,0.183592,41.89118400700407,-22.1928768,1,175180
J112930.76+431017.3,172.37816999999995,43.17147,0.186173,41.27365866157714,-22.1208172,1,192619
J105706.94-004145.2,164.27892,-0.695886,0.187708,41.710993641634175,-22.2503929,1,165665
J085903.96+020504.0,134.76651,2.08445,0.188953,41.70689769948011,-22.1765766,1,173008
J110537.63+585120.7,166.40678,58.855762,0.191586,41.949253314496254,-22.6860065,1,88178
J110709.42+055425.0,166.78923,5.906956,0.193268,41.06705524925546,-21.7898884,1,238003
J155141.43+351315.0,237.92261,35.220839,0.19336,41.23747997534656,-22.0957909,1,228267
J025938.15+004216.4,44.908954,0.704545,0.195377,41.456739822454566,-22.1424198,1,197499
J091459.05+012631.3,138.74605,1.442041,0.197847,41.197946510465826,-21.978611,1,240016
